fPeak,pLow,pMid,pHigh,pKurtosis,qMean,qVar,qSkewness,qKurtosis,qPeak2Peak,qCrest,qRMS,qMAD,qCSRange,LeakFault,BlockingFault,BearingFault,FaultClass,machine_id,total_lifecycle_days,current_day
95.7494505494505,7.43684668189522,96.2453796108652,92.6103830153844,360.927152317881,38.0155562022421,11.8760802933993,-0.709458020956759,2.98770394564127,19.8384085253069,1.16724655138694,38.171307354688,2.86158439535331,45616.6654761866,1.20327219130176e-09,0.8,0,1,2,32,1
95.8100122100122,9.47258057192772,78.7214537421874,81.3867370528701,312.913907284768,37.9417901180005,11.2501946685029,-0.657206517503192,2.8791808020782,19.4271335609518,1.17165350973247,38.0896346093108,2.78476209392704,45529.7859385114,1.31659403938228e-07,0.8,0,1,2,32,10
95.8100122100122,6.9823945376521,102.675625888911,89.4114489471105,308.774834437086,37.9492795371884,11.6957885224481,-0.674383023446124,2.85722906783428,20.0475913133035,1.18851390800249,38.1029377809506,2.84279301082408,45538.495908781,1.62009125896786e-07,0.8,0,1,2,32,11
95.7494505494505,9.13204759787221,96.1766727532722,77.3923482873618,288.907284768212,37.8417512518807,11.3119086661794,-0.672715221483254,2.90526970938107,18.0697191399464,1.16324802001105,37.9907966188364,2.78455588813931,45408.2612089222,2.09935170313361e-07,0.8,0,1,2,32,12
95.8100122100122,8.90607917371451,100.214499456266,85.9953991554144,409.76821192053,37.7972589852889,11.6037209590232,-0.657241086896535,2.79508325250075,18.4826758990788,1.15653335750428,37.9503207633873,2.84680983337991,45358.2740333849,2.76696351304496e-07,0.8,0,1,2,32,13
95.7494505494505,9.23752240678201,105.77977320913,81.5760140887499,459.437086092715,37.7490791153362,11.561108595018,-0.629627819049326,2.71389710010891,18.2169965121199,1.15298445130569,37.9017737898325,2.84049553726271,45298.4446330553,3.66119847136889e-07,0.8,0,1,2,32,14
95.8100122100122,14.1664790830554,101.619195374986,90.0153495854686,10.7615894039735,37.6196632986248,12.0657029647192,-0.640156610263949,2.77786405174108,19.0539298796234,1.1740904153918,37.7795543023754,2.90865419489291,45144.3090737135,4.73348596460476e-07,0.8,0,1,2,32,15
95.8100122100122,15.5151919743388,109.889250865054,83.4280425664383,120.033112582781,37.591313821322,11.6472882237571,-0.602070056259367,2.64368443119789,18.6575361601651,1.18267863864714,37.7457873814418,2.85098072026922,45111.1653563215,5.60515528653128e-07,0.8,0,1,2,32,16
95.8100122100122,14.9518538512657,100.284576476801,83.7855504565951,57.1192052980132,37.5834199018747,11.7357476488253,-0.612261387557756,2.68644131242226,18.17679251234,1.17171426976466,37.7390968032197,2.85154668247598,45100.5538601248,6.20263512540293e-07,0.8,0,1,2,32,17
95.8100122100122,16.9660723979007,108.087591847696,88.0165301652826,343.543046357616,37.5242429733084,11.6014483597595,-0.585927313133038,2.67500753003736,18.5833643305838,1.1704469922589,37.6783837134219,2.83934244641154,45028.9583285565,6.88073695054236e-07,0.8,0,1,2,32,18
95.8100122100122,19.8628995715804,107.181309227199,72.3349232686921,166.390728476821,37.4536951749565,11.0311880712504,-0.558267224177742,2.56931704448568,18.5556284973088,1.16773887769068,37.6005490030033,2.77254056344601,44945.2127799232,7.75846969267974e-07,0.8,0,1,2,32,19
95.7494505494505,6.7501865250553,94.475701886557,82.0703476938242,247.516556291391,38.0286143738945,11.5364463278692,-0.647988574796179,2.91828586938652,19.6679269910083,1.1703700524142,38.1798684102724,2.82995149064267,45635.4629707101,2.45936198070142e-09,0.8,0,1,2,32,2
95.7494505494505,23.8268570490158,106.45904956446,83.1167852605233,24.8344370860927,37.3296269067293,11.7645197360756,-0.526191575769976,2.44971911698256,17.1760343480742,1.18141056561724,37.4867412444486,2.87406271082492,44796.9838754021,9.47265821426857e-07,0.8,0,1,2,32,20
47.9057387057387,29.3620913833976,115.608897061527,76.5099429094984,201.158940397351,37.2552915767619,11.6250871585334,-0.479298515667302,2.46892043947417,17.6093375966372,1.18874648436001,37.4108561532839,2.86361955193183,44707.6059417413,1.05315808795968e-06,0.8,0,1,2,32,21
95.8100122100122,39.4168447795198,113.385989021811,70.3681945515024,358.443708609272,37.1210764729362,11.9011382992437,-0.439149866021518,2.43168965341379,17.963226672102,1.18790064836099,37.280900571893,2.87959001189329,44546.2100113135,1.25485304763611e-06,0.8,0,1,2,32,22
95.7494505494505,55.1517305720449,122.68384866553,72.8693496101444,294.701986754967,36.9794889529554,12.1852421223951,-0.39130841273286,2.37408313093185,16.3522356067898,1.17889438658802,37.1437437454901,2.89871941409735,44377.0727351808,1.379080683946e-06,0.8,0,1,2,32,23
95.7494505494505,63.9997601957671,128.108931005125,65.5924464147137,72.0198675496689,36.7847175234126,12.5942916426197,-0.345433191216021,2.37866411522735,18.5568996521129,1.19667705022068,36.9553683301302,2.94273366825534,44142.6535852536,1.63810883130677e-06,0.8,0,1,2,32,24
47.9057387057387,78.1299188266715,129.929914146335,70.8590927956803,436.258278145695,36.680336565023,13.0345487545016,-0.33972690675361,2.36178557107127,17.7039222944253,1.19816631412478,36.8574386820101,2.99620105749122,44018.7589058122,1.80463627555418e-06,0.8,0,1,2,32,25
95.8100122100122,10.2121515852779,90.5790710298995,85.4638171300941,153.145695364238,38.0245052253689,11.5714114491459,-0.671043925669058,2.81246486494717,18.9675148745955,1.16315153042568,38.1762331073849,2.83661039723956,45628.925493179,4.2972377375414e-09,0.8,0,1,2,32,3
95.8100122100122,8.16271303274518,95.0405880040839,88.7719617149919,328.64238410596,37.9751607381718,11.4555322049772,-0.666052726956054,2.90212490094442,18.6186337614679,1.15463592966495,38.1255665789602,2.80335790362819,45569.0332644158,7.50147860987054e-09,0.8,0,1,2,32,4
95.8705738705739,8.9754625857018,97.4702239738986,80.9937316911148,387.417218543046,38.0219010761719,11.6955596184922,-0.671629488140198,2.77193769151145,19.5235251942869,1.19243213792355,38.1752640184736,2.85637626753638,45628.3292515649,1.57520993958061e-08,0.8,0,1,2,32,5
95.8100122100122,9.32834945421587,91.1509999573491,80.4678641644304,10.7615894039735,37.9948820876841,11.3715577491954,-0.701692754518442,2.90215214440262,18.64200128784,1.15764410088553,38.1441103474498,2.80683060306766,45594.4107981636,3.32897486822034e-08,0.8,0,1,2,32,6
95.7494505494505,9.66735368399789,86.3420971991302,100.859294745189,151.490066225166,37.9773382686193,11.2666951508915,-0.736109205476798,3.07223362287656,20.0177814082418,1.15156019477655,38.1252611273022,2.77390023812201,45572.0950981344,4.70799876921609e-08,0.8,0,1,2,32,7
95.8100122100122,7.59648606843049,102.785720237489,83.0318151167009,485.927152317881,37.9932732256063,11.3522976920358,-0.752685517739469,3.07543065046423,18.8837228497651,1.16372843749455,38.1422555142785,2.78910827997741,45591.9127524146,7.03436111363926e-08,0.8,0,1,2,32,8
95.7494505494505,9.49078703527506,99.8136661447139,91.4311585199311,410.596026490066,38.0018526428701,11.5348722151887,-0.644101830972787,2.84775829619149,19.285276395963,1.17103460519429,38.1531921615446,2.82875531643333,45601.8681839015,8.99457157261763e-08,0.8,0,1,2,32,9
47.9057387057387,91.4738022423728,129.18361446136,58.8677220133561,248.344370860927,36.6425698463204,13.1701700406798,-0.297880744604022,2.34417089254332,17.2044147780172,1.18893903435829,36.821693727744,2.99161254057286,43973.3148087924,1.95171254015227e-06,0.8,0,1,2,32,26
95.8100122100122,8.28575819283514,88.9514595671824,84.5558703148966,166.390728476821,38.0626445649652,11.1895473402054,-0.668125247371538,2.83166502617614,17.0604628602754,1.154526108493,38.2092284894677,2.76768575501278,45675.5907207327,1e-09,0.8,0,0,1,43,35
95.7494505494505,5.34715098147033,98.0736112271575,92.0516690040153,10.7615894039735,37.9975746924188,11.5385519631328,-0.714301399309601,2.86500312752977,17.7748025790915,1.15724765610173,38.1489793705588,2.83788051941959,45595.0126078831,1e-09,0.8,0,0,1,43,36
95.8705738705739,9.59370599458498,97.5100741632406,75.8771105945321,233.443708609272,37.9958798612866,11.6855740105732,-0.690974510924528,2.8675015846576,17.6040815405418,1.15245856212965,38.1492166443006,2.83410717598078,45595.0177336101,1e-09,0.8,0,0,1,43,37
95.8100122100122,6.08957343970406,93.7529252385361,86.5591595152344,286.423841059603,38.0060894310618,11.4131171385224,-0.66790723944274,2.8521997241909,18.5486804363701,1.17842973196735,38.1558180094283,2.82455864486367,45608.2098245031,1e-09,0.8,0,0,1,43,38
95.8100122100122,8.67639516558717,100.693708296775,76.4705628586602,23.1788079470199,38.0499061388423,11.4136932630856,-0.631567148191033,2.72812708120956,18.1231794560193,1.16404806299138,38.1994705060989,2.84133243709936,45658.9893724038,1e-09,0.8,0,0,1,43,39
95.8100122100122,6.75679106595112,92.7302319350552,83.1819332702658,466.887417218543,38.0120674415069,11.4938844524307,-0.712232876884822,3.08501500463506,19.6404520653123,1.17023533357127,38.1628298920334,2.80955842022903,45614.7301932233,1e-09,0.8,0,0,1,43,40
95.7494505494505,8.63513834413494,96.7203462866513,80.5533953758491,57.1192052980132,38.0300431129534,11.5367563795833,-0.605089670921833,2.70290142485629,18.2335520346867,1.16160161909342,38.1812955463012,2.85071894430804,45634.6916258338,1e-09,0.8,0,0,1,43,41
95.8100122100122,5.89042397445758,100.711906266909,87.7776635428202,458.609271523179,38.0043657564746,11.6456328385826,-0.668925875681582,2.78330609735182,17.9770622767066,1.15747198613964,38.1571455009014,2.83974093930151,45606.3079442162,1e-09,0.8,0,0,1,43,42
95.7494505494505,8.05243214143946,95.7954413686311,91.4182149155732,195.364238410596,37.9939180127656,11.5953442369436,-0.718876156014212,2.86795572010512,19.0335400117997,1.16326217454377,38.1460809973508,2.8363457773695,45593.6863099929,1e-09,0.8,0,0,1,43,43
47.9057387057387,110.974017161892,133.762058136755,64.5651372101665,429.635761589404,36.5325986179245,13.8227198721872,-0.363012351815973,2.38578544374327,17.9508963467804,1.19823301345297,36.7211379495307,3.0678875116315,43842.2987872227,2.1221197126897e-06,0.8,0,1,2,32,27
47.9057387057387,128.479468801345,155.784027070449,59.1637861454949,201.158940397351,36.2907153481797,14.5660276773499,-0.265224876212904,2.36760512341495,17.8553895279924,1.20753409234831,36.4906826451689,3.12407678701631,43551.6417967089,2.39348944611734e-06,0.8,0,1,2,32,28
15.9291819291819,157.164312258885,153.578880073275,59.4914506122742,119.205298013245,36.1915960960457,15.0995493969897,-0.245862374316948,2.29466029691963,18.2691856612391,1.21079029497694,36.3994313814864,3.20584369377262,43434.5753480511,2.64649358846239e-06,0.8,0,1,2,32,29
15.9897435897436,209.011642626562,172.055753994265,65.463062372389,152.317880794702,35.9815820154785,17.0140231258274,-0.190353024564408,2.27633959616814,20.5495439050341,1.24854445043297,36.2170415814887,3.41070135317862,43182.0461675671,2.8826271427774e-06,0.8,0,1,2,32,30
15.9291819291819,245.44066871146,172.402770810251,56.7564656261322,467.715231788079,35.6815129457954,17.9288902043193,-0.208475138202878,2.30565615825588,19.4142023142359,1.21964906147767,35.9316619154152,3.48178359721218,42823.0962513724,3.27534993881495e-06,0.8,0,1,2,32,31
15.9897435897436,308.209540517791,181.699442376071,48.4920840177013,465.23178807947,35.4550395658889,19.5159451221765,-0.146615828521485,2.184196278025,19.61191221332,1.23905522443226,35.7289732009581,3.68187731955347,42552.3429539129,3.6e-06,0.8,0,1,2,32,32
95.8100122100122,7.08700212146269,91.66516718336,81.4238947504359,232.615894039735,37.9736047517894,11.7357122119418,-0.667573726320095,2.84262628325757,18.6813349630675,1.17096145135278,38.1276880814966,2.85770852396367,45567.2126012108,1e-09,0.8,0,0,1,43,33
95.8100122100122,7.56806586779758,81.3041145013029,92.1065025313319,489.238410596026,38.0049932709171,11.44205561593,-0.700019311096289,2.85837532320571,16.8992349640932,1.15072197243229,38.1551050585802,2.80216633981742,45606.0370748632,1e-09,0.8,0,0,1,43,34
